time,source,device_name,fragment_series,value,unit,ObjectId
2019-08-25T04:14:19.640Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,133
2019-08-14T00:16:44.151Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.002,ppm,134
2019-07-25T19:51:27.732Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,135
2019-07-31T19:41:08.153Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,136
2019-07-30T04:25:40.470Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.016,ppm,137
2019-08-02T01:16:18.811Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.024,ppm,138
2019-08-21T03:18:16.580Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,139
2019-07-11T18:12:20.113Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,140
2019-07-16T20:35:47.222Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,141
2019-08-15T06:24:11.375Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,142
2019-07-12T11:03:06.952Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,143
2019-08-29T05:27:18.974Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,144
2019-08-21T20:15:26.218Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,145
2019-09-01T20:40:30.500Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,146
2019-07-19T17:39:57.355Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,147
2019-08-15T14:54:04.742Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,148
2019-07-06T21:32:23.943Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,149
2019-08-16T03:17:55.338Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,150
2019-07-16T17:05:03.389Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,151
2019-08-04T13:52:36.264Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,152
2019-07-23T02:35:18.762Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.091,ppm,153
2019-07-23T06:28:54.759Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0.008,ppm,154
2019-08-30T08:09:36.841Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,155
2019-08-09T03:29:22.828Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.012,ppm,156
2019-08-16T22:29:02.745Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.015,ppm,157
2019-07-19T19:14:58.181Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,158
2019-07-08T15:58:28.413Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,159
2019-08-26T23:58:39.852Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.004,ppm,160
2019-07-25T21:40:49.497Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,161
2019-07-21T22:51:35.260Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0.029,ppm,162
2019-07-15T15:47:47.120Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0.034,ppm,163
2019-08-13T04:30:21.853Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.061,ppm,164
2019-07-12T09:46:53.935Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,165
2019-07-14T13:01:20.857Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,166
